name_first,name_last,uuid,patent_id,inventor_id,#patents
Anand,Prahlad,1w79rwu9f8iclomaqltc7r4wv,9020898,6418478-2,219
Anand,Prahlad,2i99rqlp2bczoe515vm5h8gvm,7546324,6418478-2,219
Anand,Prahlad,2vcp82kfq1yvrbccbjmv009y9,7246207,6418478-2,219
Anand,Prahlad,394s1m0z9llgrfzwskstx2y6a,7849059,6418478-2,219
Anand,Prahlad,3ai9vhx2r9dx5zb1xtxt7kel1,8504634,6418478-2,219
Anand,Prahlad,3hakav2thh97ki1pgtrdwzr3o,7765167,6418478-2,219
Anand,Prahlad,3z3uorn8wojduut5rt41bfe6r,7831622,6418478-2,219
Anand,Prahlad,47wxowuh2z8xvpa8wdkhn95j5,9405632,6418478-2,219
Anand,Prahlad,4feb4mxtzihgap38n2gj7mtl0,7500053,6418478-2,219
Anand,Prahlad,4vaa1xxb2b5ewpwmkehl0d0t5,7979389,6418478-2,219
Anand,Prahlad,51uj3egisosmyiyx1m0zw7vps,8510516,6418478-2,219
Anand,Prahlad,5d9esg2f3lifq03qkkvlaqffi,8615523,6418478-2,219
Anand,Prahlad,5i1an1w0nse15thge0n81ti8e,8078583,6418478-2,219
Anand,Prahlad,5p9i2aaxkinii4k45ftwd91r2,8577844,6418478-2,219
Anand,Prahlad,5wdbn4rsth2veo1gy42jr24u8,8037028,6418478-2,219
Anand,Prahlad,5xn177afelq8hx43bmweox34z,8019963,6418478-2,219
Anand,Prahlad,6i3ujbvagrhjt31smudc37oji,8504515,6418478-2,219
Anand,Prahlad,6u8ta3bhnopox0kjnw54esmto,8214444,6418478-2,219
Anand,Prahlad,6w44vexgf958pvpss7xzxa5wy,8166263,6418478-2,219
Anand,Prahlad,6xvzohgcsqy27b55b1p8c2h7y,8959299,6418478-2,219
Anand,Prahlad,770t43b6r9dxx5n7kkqp9iwz8,7644245,6418478-2,219
Anand,Prahlad,7w5vwdbxpr4dih9rmykq4z6eh,8725731,6418478-2,219
Anand,Prahlad,84oo058gnilez44bwrjdjlpmu,8443142,6418478-2,219
Anand,Prahlad,890e39cvyimqaaq7i4xmvexkt,7035880,6418478-2,219
Anand,Prahlad,8c6opjy3p1g3c8jzjgrclcrf9,8266106,6418478-2,219
Anand,Prahlad,8e8x6kkvah7c342c3nhakbfeq,9940043,6418478-2,219
Anand,Prahlad,8o9sfx1qnmov4ybh0q3zjgj89,8341359,6418478-2,219
Anand,Prahlad,8on7dumiu50uxlceqcljh9fnc,7877351,6418478-2,219
Anand,Prahlad,8vlwyfxnw58ix96uf4ypyu4di,8615493,6418478-2,219
Anand,Prahlad,92wnqzzmd275k03ywloskjo59,8285685,6418478-2,219
Anand,Prahlad,9lto1l3p6pl9by5wvfffzsjuv,7343459,6418478-2,219
Anand,Prahlad,a6wsrscpolza6w3x1b9wdtdmn,7003641,6418478-2,219
Anand,Prahlad,a824whrbjm3dixz4w719s7ps1,9009076,6418478-2,219
Anand,Prahlad,acp8053r3ic1cfbabqk5e0o2v,8429428,6418478-2,219
Anand,Prahlad,aezdbnhm4vrf5byd2wyd7c0ur,7401154,6418478-2,219
Anand,Prahlad,afwwopt766cd1ena2dd9218s1,7865517,6418478-2,219
Anand,Prahlad,aji14trtsiewbok3nhn1kebc8,8266397,6418478-2,219
Anand,Prahlad,ali1du3090fn27mki3nn6hb2r,8612714,6418478-2,219
Anand,Prahlad,avij9x8hudnkaybiys44s28om,7434219,6418478-2,219
Anand,Prahlad,azcb4cbzvs9dxdpvugi9ysbsf,6760723,6418478-2,219
Anand,Prahlad,b7h9zeyjsyk0rfkepmhwf9l41,6658436,6418478-2,219
